qpcr_date,Position_raw,Sample,Position,Detector,Task,Ct,Ct Median,Quantity,Flag,Comment.2
20180710,H21,H21,H21,ch1269x,Unknown,33.7606,,5.75E-05,Passed,
20180710,,,H21,chi1269y,Unknown,33.047363,,2.89E-04,Passed,
20180710,H22,H22,H22,ch1269x,Unknown,33.141487,,9.21E-05,Passed,
20180710,,,H22,chi1269y,Unknown,35.165657,,5.83E-05,Passed,
20180710,H23,H23,H23,ch1269x,Unknown,32.908253,,1.10E-04,Passed,
20180710,,,H23,chi1269y,Unknown,34.719162,,8.17E-05,Passed,
20180710,H24,H24,H24,ch1269x,Unknown,33.259476,,8.42E-05,Passed,
20180710,,,H24,chi1269y,Unknown,33.822086,,1.61E-04,Passed,
20180711,A1,A1,A1,,,,,,,
20180711,A2,A2,A2,,,,,,,
20180711,A3,A3,A3,,,,,,,
20180711,A4,A4,A4,,,,,,,
20180711,A5,A5,A5,,,,,,,
20180711,A6,A6,A6,,,,,,,
20180711,A7,A7,A7,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,A7,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,A8,A8,A8,ch1269x,Unknown,35.601425,,5.83E-06,Flagged,
20180711,,,A8,chi1269y,Unknown,36.87623,,1.10E-05,Flagged,
20180711,A9,A9,A9,ch1269x,Unknown,36.850662,,2.06E-06,Flagged,
20180711,,,A9,chi1269y,Unknown,36.263145,,1.76E-05,Flagged,
20180711,A10,A10,A10,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,A10,chi1269y,Unknown,36.451572,,1.53E-05,Flagged,
20180711,A11,A11,A11,ch1269x,Unknown,38.107357,,7.24E-07,Flagged,
20180711,,,A11,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,A12,A12,A12,ch1269x,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,,,A12,chi1269y,Unknown,36.258743,,1.77E-05,Flagged,
20180711,A13,A13,A13,,,,,,,
20180711,A14,A14,A14,,,,,,,
20180711,A15,A15,A15,,,,,,,
20180711,A16,A16,A16,,,,,,,
20180711,A17,A17,A17,,,,,,,
20180711,A18,A18,A18,,,,,,,
20180711,A19,A19,A19,,,,,,,
20180711,A20,A20,A20,,,,,,,
20180711,A21,A21,A21,,,,,,,
20180711,A22,A22,A22,,,,,,,
20180711,A23,A23,A23,,,,,,,
20180711,A24,A24,A24,,,,,,,
20180711,B1,B1,B1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,B1,chi1269y,Standard,27.341805,,1.70E-02,Flagged,
20180711,B2,B2,B2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,B2,chi1269y,Standard,27.314434,,0.017,Flagged,
20180711,B3,B3,B3,,,,,,,
20180711,B4,B4,B4,ch1269x,Standard,25.74011,,0.0154,Flagged,
20180711,,,B4,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,B5,B5,B5,ch1269x,Standard,25.722683,,0.0154,Flagged,
20180711,,,B5,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,B6,B6,B6,,,,,,,
20180711,B7,B7,B7,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,B7,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,B8,B8,B8,ch1269x,Unknown,36.941128,,1.91E-06,Flagged,
20180711,,,B8,chi1269y,Unknown,37.183693,,8.70E-06,Flagged,
20180711,B9,B9,B9,ch1269x,Unknown,36.74111,,2.26E-06,Flagged,
20180711,,,B9,chi1269y,Unknown,35.788437,,2.54E-05,Flagged,
20180711,B10,B10,B10,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,B10,chi1269y,Unknown,36.451916,,1.52E-05,Flagged,
20180711,B11,B11,B11,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,B11,chi1269y,Unknown,37.15194,,8.91E-06,Flagged,
20180711,B12,B12,B12,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,B12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,B13,B13,B13,,,,,,,
20180711,B14,B14,B14,,,,,,,
20180711,B15,B15,B15,,,,,,,
20180711,B16,B16,B16,,,,,,,
20180711,B17,B17,B17,,,,,,,
20180711,B18,B18,B18,,,,,,,
20180711,B19,B19,B19,,,,,,,
20180711,B20,B20,B20,,,,,,,
20180711,B21,B21,B21,,,,,,,
20180711,B22,B22,B22,,,,,,,
20180711,B23,B23,B23,,,,,,,
20180711,B24,B24,B24,,,,,,,
20180711,C1,C1,C1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,C1,chi1269y,Standard,30.001425,,0.0017,Flagged,
20180711,C2,C2,C2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,C2,chi1269y,Standard,30.425861,,0.0017,Flagged,
20180711,C3,C3,C3,,,,,,,
20180711,C4,C4,C4,ch1269x,Standard,29.077713,,0.00154,Flagged,
20180711,,,C4,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,C5,C5,C5,ch1269x,Standard,29.304747,,1.54E-03,Flagged,
20180711,,,C5,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,C6,C6,C6,,,,,,,
20180711,C7,C7,C7,ch1269x,Unknown,36.233276,,3.45E-06,Flagged,
20180711,,,C7,chi1269y,Unknown,36.920082,,1.06E-05,Flagged,
20180711,C8,C8,C8,ch1269x,Unknown,36.28614,,3.30E-06,Flagged,
20180711,,,C8,chi1269y,Unknown,36.129124,,1.95E-05,Flagged,
20180711,C9,C9,C9,ch1269x,Unknown,35.972942,,4.28E-06,Passed,
20180711,,,C9,chi1269y,Unknown,36.15325,,1.92E-05,Passed,
20180711,C10,C10,C10,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,C10,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,C11,C11,C11,ch1269x,Unknown,36.352684,,3.12E-06,Passed,
20180711,,,C11,chi1269y,Unknown,35.52376,,3.11E-05,Passed,
20180711,C12,C12,C12,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,C12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,C13,C13,C13,,,,,,,
20180711,C14,C14,C14,,,,,,,
20180711,C15,C15,C15,,,,,,,
20180711,C16,C16,C16,,,,,,,
20180711,C17,C17,C17,,,,,,,
20180711,C18,C18,C18,,,,,,,
20180711,C19,C19,C19,,,,,,,
20180711,C20,C20,C20,,,,,,,
20180711,C21,C21,C21,,,,,,,
20180711,C22,C22,C22,,,,,,,
20180711,C23,C23,C23,,,,,,,
20180711,C24,C24,C24,,,,,,,
20180711,D1,D1,D1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,D1,chi1269y,Standard,33.207672,,1.70E-04,Flagged,
20180711,D2,D2,D2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,D2,chi1269y,Standard,33.699715,,1.70E-04,Flagged,
20180711,D3,D3,D3,,,,,,,
20180711,D4,D4,D4,ch1269x,Standard,31.622982,,1.54E-04,Flagged,
20180711,,,D4,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,D5,D5,D5,ch1269x,Standard,32.296684,,1.54E-04,Flagged,
20180711,,,D5,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,D6,D6,D6,,,,,,,
20180711,D7,D7,D7,ch1269x,Unknown,36.38517,,3.04E-06,Flagged,
20180711,,,D7,chi1269y,Unknown,37.18023,,8.72E-06,Flagged,
20180711,D8,D8,D8,ch1269x,Unknown,36.291584,,3.28E-06,Flagged,
20180711,,,D8,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,D9,D9,D9,ch1269x,Unknown,36.255005,,3.39E-06,Flagged,
20180711,,,D9,chi1269y,Unknown,37.41428,,7.29E-06,Flagged,
20180711,D10,D10,D10,ch1269x,Unknown,36.586803,,2.57E-06,Flagged,
20180711,,,D10,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,D11,D11,D11,ch1269x,Unknown,37.065304,,1.72E-06,Flagged,
20180711,,,D11,chi1269y,Unknown,36.563423,,1.40E-05,Flagged,
20180711,D12,D12,D12,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,D12,chi1269y,Unknown,36.407387,,1.58E-05,Flagged,
20180711,D13,D13,D13,,,,,,,
20180711,D14,D14,D14,,,,,,,
20180711,D15,D15,D15,,,,,,,
20180711,D16,D16,D16,,,,,,,
20180711,D17,D17,D17,,,,,,,
20180711,D18,D18,D18,,,,,,,
20180711,D19,D19,D19,,,,,,,
20180711,D20,D20,D20,,,,,,,
20180711,D21,D21,D21,,,,,,,
20180711,D22,D22,D22,,,,,,,
20180711,D23,D23,D23,,,,,,,
20180711,D24,D24,D24,,,,,,,
20180711,E1,E1,E1,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,E1,chi1269y,Standard,35.710175,,1.70E-05,Flagged,
20180711,E2,E2,E2,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,E2,chi1269y,Standard,36.78435,,1.70E-05,Flagged,
20180711,E3,E3,E3,,,,,,,
20180711,E4,E4,E4,ch1269x,Standard,34.82743,,1.54E-05,Flagged,
20180711,,,E4,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,E5,E5,E5,,,,,,,
20180711,E6,E6,E6,,,,,,,
20180711,E7,E7,E7,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,E7,chi1269y,Unknown,37.32873,,7.78E-06,Flagged,
20180711,E8,E8,E8,ch1269x,Unknown,38.0349,,7.69E-07,Flagged,
20180711,,,E8,chi1269y,Unknown,37.332214,,7.76E-06,Flagged,
20180711,E9,E9,E9,ch1269x,Unknown,37.74548,,9.79E-07,Flagged,
20180711,,,E9,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,E10,E10,E10,ch1269x,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,,,E10,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,E11,E11,E11,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,E11,chi1269y,Unknown,36.19606,,1.86E-05,Flagged,
20180711,E12,E12,E12,ch1269x,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,,,E12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,E13,E13,E13,,,,,,,
20180711,E14,E14,E14,,,,,,,
20180711,E15,E15,E15,,,,,,,
20180711,E16,E16,E16,,,,,,,
20180711,E17,E17,E17,,,,,,,
20180711,E18,E18,E18,,,,,,,
20180711,E19,E19,E19,,,,,,,
20180711,E20,E20,E20,,,,,,,
20180711,E21,E21,E21,,,,,,,
20180711,E22,E22,E22,,,,,,,
20180711,E23,E23,E23,,,,,,,
20180711,E24,E24,E24,,,,,,,
20180711,F1,F1,F1,chi1269y,,,,,,ole added
20180711,F2,F2,F2,chi1269y,,,,,,ole added
20180711,F3,F3,F3,,,,,,,
20180711,F4,F4,F4,ch1269x,Standard,36.47499,,1.54E-06,Flagged,
20180711,,,F4,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,F5,F5,F5,ch1269x,,,,,,ole added
20180711,F6,F6,F6,,,,,,,
20180711,F7,F7,F7,ch1269x,Unknown,34.907104,,1.04E-05,Passed,
20180711,,,F7,chi1269y,Unknown,31.845036,,5.24E-04,Passed,
20180711,F8,F8,F8,ch1269x,Unknown,34.074116,,2.08E-05,Passed,
20180711,,,F8,chi1269y,Unknown,31.888325,,5.06E-04,Passed,
20180711,F9,F9,F9,ch1269x,Unknown,33.763393,,2.70E-05,Passed,
20180711,,,F9,chi1269y,Unknown,30.94866,,1.04E-03,Passed,
20180711,F10,F10,F10,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,F10,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,F11,F11,F11,ch1269x,Unknown,35.987335,,4.23E-06,Flagged,
20180711,,,F11,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,F12,F12,F12,ch1269x,Unknown,35.36944,,7.08E-06,Flagged,
20180711,,,F12,chi1269y,Unknown,35.938297,,2.26E-05,Flagged,
20180711,F13,F13,F13,,,,,,,
20180711,F14,F14,F14,,,,,,,
20180711,F15,F15,F15,,,,,,,
20180711,F16,F16,F16,,,,,,,
20180711,F17,F17,F17,,,,,,,
20180711,F18,F18,F18,,,,,,,
20180711,F19,F19,F19,,,,,,,
20180711,F20,F20,F20,,,,,,,
20180711,F21,F21,F21,,,,,,,
20180711,F22,F22,F22,,,,,,,
20180711,F23,F23,F23,,,,,,,
20180711,F24,F24,F24,,,,,,,
20180711,G1,G1,G1,,,,,,,
20180711,G2,G2,G2,,,,,,,
20180711,G3,G3,G3,,,,,,,
20180711,G4,G4,G4,,,,,,,
20180711,G5,G5,G5,,,,,,,
20180711,G6,G6,G6,,,,,,,
20180711,G7,G7,G7,ch1269x,Unknown,34.63961,,1.30E-05,Passed,
20180711,,,G7,chi1269y,Unknown,31.50921,,6.78E-04,Passed,
20180711,G8,G8,G8,ch1269x,Unknown,34.36593,,1.63E-05,Passed,
20180711,,,G8,chi1269y,Unknown,32.224,,3.91E-04,Passed,
20180711,G9,G9,G9,ch1269x,Unknown,35.580257,,5.94E-06,Flagged,
20180711,,,G9,chi1269y,Unknown,31.826445,,5.31E-04,Flagged,
20180711,G10,G10,G10,ch1269x,Unknown,36.824585,,2.11E-06,Flagged,
20180711,,,G10,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,G11,G11,G11,ch1269x,Unknown,33.99194,,2.23E-05,Passed,
20180711,,,G11,chi1269y,Unknown,33.986088,,1.01E-04,Passed,
20180711,G12,G12,G12,ch1269x,Unknown,32.919994,,5.44E-05,Flagged,
20180711,,,G12,chi1269y,Unknown,Undetermined,,0,Flagged,
20180711,G13,G13,G13,,,,,,,
20180711,G14,G14,G14,,,,,,,
20180711,G15,G15,G15,,,,,,,
20180711,G16,G16,G16,,,,,,,
20180711,G17,G17,G17,,,,,,,
20180711,G18,G18,G18,,,,,,,
20180711,G19,G19,G19,,,,,,,
20180711,G20,G20,G20,,,,,,,
20180711,G21,G21,G21,,,,,,,
20180711,G22,G22,G22,,,,,,,
20180711,G23,G23,G23,,,,,,,
20180711,G24,G24,G24,,,,,,,
20180711,H1,H1,H1,ch1269x,NTC,Undetermined,,0,Flagged,
20180711,,,H1,chi1269y,NTC,Undetermined,,0,Flagged,
20180711,H2,H2,H2,ch1269x,NTC,Undetermined,,0.00E+00,Flagged,
20180711,,,H2,chi1269y,NTC,Undetermined,,0,Flagged,
20180711,H3,H3,H3,,,,,,,
20180711,H4,H4,H4,ch1269x,NTC,Undetermined,,0.00E+00,Flagged,
20180711,,,H4,chi1269y,NTC,Undetermined,,0,Flagged,
20180711,H5,H5,H5,ch1269x,NTC,Undetermined,,0.00E+00,Flagged,
20180711,,,H5,chi1269y,NTC,Undetermined,,0,Flagged,
20180711,H6,H6,H6,,,,,,,
20180711,H7,H7,H7,ch1269x,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,,,H7,chi1269y,Unknown,36.31239,,1.70E-05,Flagged,
20180711,H8,H8,H8,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,H8,chi1269y,Unknown,Undetermined,,0.00E+00,Flagged,
20180711,H9,H9,H9,ch1269x,Unknown,Undetermined,,0,Flagged,
20180711,,,H9,chi1269y,Unknown,36.1219,,1.96E-05,Flagged,
20180711,H10,H10,H10,ch1269x,Unknown,33.610786,,3.06E-05,Passed,
20180711,,,H10,chi1269y,Unknown,35.457092,,3.27E-05,Passed,
20180711,H11,H11,H11,ch1269x,Unknown,34.188427,,1.89E-05,Passed,
20180711,,,H11,chi1269y,Unknown,34.08053,,9.41E-05,Passed,
20180711,H12,H12,H12,ch1269x,Unknown,34.280178,,1.75E-05,Passed,
20180711,,,H12,chi1269y,Unknown,32.850487,,2.42E-04,Passed,
20180711,H13,H13,H13,,,,,,,
20180711,H14,H14,H14,,,,,,,
20180711,H15,H15,H15,,,,,,,
20180711,H16,H16,H16,,,,,,,
20180711,H17,H17,H17,,,,,,,
20180711,H18,H18,H18,,,,,,,
20180711,H19,H19,H19,,,,,,,
20180711,H20,H20,H20,,,,,,,
20180711,H21,H21,H21,,,,,,,
20180711,H22,H22,H22,,,,,,,
20180711,H23,H23,H23,,,,,,,
20180711,H24,H24,H24,,,,,,,
20180711,I1,I1,I1,,,,,,,
20180711,I2,I2,I2,,,,,,,
20180711,I3,I3,I3,,,,,,,
20180711,I4,I4,I4,,,,,,,
20180711,I5,I5,I5,,,,,,,
20180711,I6,I6,I6,,,,,,,
20180711,I7,I7,I7,,,,,,,
20180711,I8,I8,I8,,,,,,,
20180711,I9,I9,I9,,,,,,,
20180711,I10,I10,I10,,,,,,,
20180711,I11,I11,I11,,,,,,,
20180711,I12,I12,I12,,,,,,,
20180711,I13,I13,I13,,,,,,,
20180711,I14,I14,I14,,,,,,,
20180711,I15,I15,I15,,,,,,,
20180711,I16,I16,I16,,,,,,,
20180711,I17,I17,I17,,,,,,,
20180711,I18,I18,I18,,,,,,,
20180711,I19,I19,I19,,,,,,,
20180711,I20,I20,I20,,,,,,,
20180711,I21,I21,I21,,,,,,,
20180711,I22,I22,I22,,,,,,,
20180711,I23,I23,I23,,,,,,,
20180711,I24,I24,I24,,,,,,,
20180711,J1,J1,J1,,,,,,,
20180711,J2,J2,J2,,,,,,,
20180711,J3,J3,J3,,,,,,,
20180711,J4,J4,J4,,,,,,,
20180711,J5,J5,J5,,,,,,,
20180711,J6,J6,J6,,,,,,,
20180711,J7,J7,J7,,,,,,,
20180711,J8,J8,J8,,,,,,,
20180711,J9,J9,J9,,,,,,,
20180711,J10,J10,J10,,,,,,,
20180711,J11,J11,J11,,,,,,,
20180711,J12,J12,J12,,,,,,,
20180711,J13,J13,J13,,,,,,,
20180711,J14,J14,J14,,,,,,,
20180711,J15,J15,J15,,,,,,,
20180711,J16,J16,J16,,,,,,,
20180711,J17,J17,J17,,,,,,,
20180711,J18,J18,J18,,,,,,,
20180711,J19,J19,J19,,,,,,,
20180711,J20,J20,J20,,,,,,,
20180711,J21,J21,J21,,,,,,,
20180711,J22,J22,J22,,,,,,,
20180711,J23,J23,J23,,,,,,,
20180711,J24,J24,J24,,,,,,,
20180711,K1,K1,K1,,,,,,,
20180711,K2,K2,K2,,,,,,,
20180711,K3,K3,K3,,,,,,,
20180711,K4,K4,K4,,,,,,,
20180711,K5,K5,K5,,,,,,,
20180711,K6,K6,K6,,,,,,,
20180711,K7,K7,K7,,,,,,,
20180711,K8,K8,K8,,,,,,,
20180711,K9,K9,K9,,,,,,,
20180711,K10,K10,K10,,,,,,,
20180711,K11,K11,K11,,,,,,,
20180711,K12,K12,K12,,,,,,,
20180711,K13,K13,K13,,,,,,,
20180711,K14,K14,K14,,,,,,,
20180711,K15,K15,K15,,,,,,,
20180711,K16,K16,K16,,,,,,,
20180711,K17,K17,K17,,,,,,,
20180711,K18,K18,K18,,,,,,,
20180711,K19,K19,K19,,,,,,,
20180711,K20,K20,K20,,,,,,,
20180711,K21,K21,K21,,,,,,,
20180711,K22,K22,K22,,,,,,,
20180711,K23,K23,K23,,,,,,,
20180711,K24,K24,K24,,,,,,,
20180711,L1,L1,L1,,,,,,,
20180711,L2,L2,L2,,,,,,,
20180711,L3,L3,L3,,,,,,,
20180711,L4,L4,L4,,,,,,,
20180711,L5,L5,L5,,,,,,,
20180711,L6,L6,L6,,,,,,,
20180711,L7,L7,L7,,,,,,,
20180711,L8,L8,L8,,,,,,,
20180711,L9,L9,L9,,,,,,,
20180711,L10,L10,L10,,,,,,,
20180711,L11,L11,L11,,,,,,,
20180711,L12,L12,L12,,,,,,,
20180711,L13,L13,L13,,,,,,,
20180711,L14,L14,L14,,,,,,,
20180711,L15,L15,L15,,,,,,,
20180711,L16,L16,L16,,,,,,,
20180711,L17,L17,L17,,,,,,,
20180711,L18,L18,L18,,,,,,,
20180711,L19,L19,L19,,,,,,,
20180711,L20,L20,L20,,,,,,,
20180711,L21,L21,L21,,,,,,,
20180711,L22,L22,L22,,,,,,,
20180711,L23,L23,L23,,,,,,,
20180711,L24,L24,L24,,,,,,,
20180711,M1,M1,M1,,,,,,,
20180711,M2,M2,M2,,,,,,,
20180711,M3,M3,M3,,,,,,,
20180711,M4,M4,M4,,,,,,,
20180711,M5,M5,M5,,,,,,,
20180711,M6,M6,M6,,,,,,,
20180711,M7,M7,M7,,,,,,,
20180711,M8,M8,M8,,,,,,,
20180711,M9,M9,M9,,,,,,,
20180711,M10,M10,M10,,,,,,,
20180711,M11,M11,M11,,,,,,,
20180711,M12,M12,M12,,,,,,,
20180711,M13,M13,M13,,,,,,,
20180711,M14,M14,M14,,,,,,,
20180711,M15,M15,M15,,,,,,,
20180711,M16,M16,M16,,,,,,,
20180711,M17,M17,M17,,,,,,,
20180711,M18,M18,M18,,,,,,,
20180711,M19,M19,M19,,,,,,,
20180711,M20,M20,M20,,,,,,,
20180711,M21,M21,M21,,,,,,,
20180711,M22,M22,M22,,,,,,,
20180711,M23,M23,M23,,,,,,,
20180711,M24,M24,M24,,,,,,,
20180711,N1,N1,N1,,,,,,,
20180711,N2,N2,N2,,,,,,,
20180711,N3,N3,N3,,,,,,,
20180711,N4,N4,N4,,,,,,,
20180711,N5,N5,N5,,,,,,,
20180711,N6,N6,N6,,,,,,,
20180711,N7,N7,N7,,,,,,,
20180711,N8,N8,N8,,,,,,,
20180711,N9,N9,N9,,,,,,,
20180711,N10,N10,N10,,,,,,,
20180711,N11,N11,N11,,,,,,,
20180711,N12,N12,N12,,,,,,,
20180711,N13,N13,N13,,,,,,,
20180711,N14,N14,N14,,,,,,,
20180711,N15,N15,N15,,,,,,,
20180711,N16,N16,N16,,,,,,,
20180711,N17,N17,N17,,,,,,,
20180711,N18,N18,N18,,,,,,,
20180711,N19,N19,N19,,,,,,,
20180711,N20,N20,N20,,,,,,,
20180711,N21,N21,N21,,,,,,,
20180711,N22,N22,N22,,,,,,,
20180711,N23,N23,N23,,,,,,,
20180711,N24,N24,N24,,,,,,,
20180711,O1,O1,O1,,,,,,,
20180711,O2,O2,O2,,,,,,,
20180711,O3,O3,O3,,,,,,,
20180711,O4,O4,O4,,,,,,,
20180711,O5,O5,O5,,,,,,,
20180711,O6,O6,O6,,,,,,,
20180711,O7,O7,O7,,,,,,,
20180711,O8,O8,O8,,,,,,,
20180711,O9,O9,O9,,,,,,,
20180711,O10,O10,O10,,,,,,,
20180711,O11,O11,O11,,,,,,,
20180711,O12,O12,O12,,,,,,,
20180711,O13,O13,O13,,,,,,,
20180711,O14,O14,O14,,,,,,,
20180711,O15,O15,O15,,,,,,,
20180711,O16,O16,O16,,,,,,,
20180711,O17,O17,O17,,,,,,,
20180711,O18,O18,O18,,,,,,,
20180711,O19,O19,O19,,,,,,,
20180711,O20,O20,O20,,,,,,,
20180711,O21,O21,O21,,,,,,,
20180711,O22,O22,O22,,,,,,,
20180711,O23,O23,O23,,,,,,,
20180711,O24,O24,O24,,,,,,,
20180711,P1,P1,P1,,,,,,,
20180711,P2,P2,P2,,,,,,,
20180711,P3,P3,P3,,,,,,,
20180711,P4,P4,P4,,,,,,,
20180711,P5,P5,P5,,,,,,,
20180711,P6,P6,P6,,,,,,,
20180711,P7,P7,P7,,,,,,,
20180711,P8,P8,P8,,,,,,,
20180711,P9,P9,P9,,,,,,,
20180711,P10,P10,P10,,,,,,,
20180711,P11,P11,P11,,,,,,,
20180711,P12,P12,P12,,,,,,,
20180711,P13,P13,P13,,,,,,,
20180711,P14,P14,P14,,,,,,,
20180711,P15,P15,P15,,,,,,,
20180711,P16,P16,P16,,,,,,,
20180711,P17,P17,P17,,,,,,,
20180711,P18,P18,P18,,,,,,,
20180711,P19,P19,P19,,,,,,,
20180711,P20,P20,P20,,,,,,,
20180711,P21,P21,P21,,,,,,,
20180711,P22,P22,P22,,,,,,,
20180711,P23,P23,P23,,,,,,,
20180711,P24,P24,P24,,,,,,,
20180807,A1,A1,A1,ch1269x,Unknown,Undetermined,,0,,
20180807,,,A1,chi1269y,Standard,23.582106,,0.232,,
20180807,A2,A2,A2,ch1269x,Unknown,Undetermined,,0,,
20180807,,,A2,chi1269y,Standard,23.323702,,0.232,,
20180807,A3,A3,A3,ch1269x,Unknown,Undetermined,,0,,
20180807,,,A3,chi1269y,Standard,23.522861,,0.232,,
20180807,A4,A4,A4,ch1269x,Standard,19.786446,,1.08,,
20180807,,,A4,chi1269y,Unknown,Undetermined,,0,,
20180807,A5,A5,A5,ch1269x,Standard,19.803444,,1.08,,
20180807,,,A5,chi1269y,Unknown,Undetermined,,0,,
20180807,A6,A6,A6,ch1269x,Standard,19.892017,,1.08,,
20180807,,,A6,chi1269y,Unknown,Undetermined,,0,,
20180807,A7,A7,A7,ch1269x,Unknown,34.422268,,4.46E-05,,
20180807,,,A7,chi1269y,Unknown,Undetermined,,0,,
20180807,A8,A8,A8,ch1269x,Unknown,34.57146,,4.03E-05,,
20180807,,,A8,chi1269y,Unknown,37.81553,,8.51E-06,,
20180807,A9,A9,A9,ch1269x,Unknown,34.082355,,5.63E-05,,
20180807,,,A9,chi1269y,Unknown,36.44395,,2.31E-05,,
20180807,A10,A10,A10,ch1269x,Unknown,35.914646,,1.60E-05,,
20180807,,,A10,chi1269y,Unknown,35.020172,,6.48E-05,,
20180807,A11,A11,A11,ch1269x,Unknown,33.784756,,6.91E-05,,
20180807,,,A11,chi1269y,Unknown,34.333107,,1.07E-04,,
20180807,A12,A12,A12,ch1269x,Unknown,34.579258,,4.01E-05,,
20180807,,,A12,chi1269y,Unknown,36.21495,,2.72E-05,,
20180807,A13,A13,A13,ch1269x,Unknown,Undetermined,,0,,
20180807,,,A13,chi1269y,Unknown,Undetermined,,0,,
20180807,A14,A14,A14,ch1269x,Unknown,Undetermined,,0,,
20180807,,,A14,chi1269y,Unknown,Undetermined,,0,,
20180807,A15,A15,A15,ch1269x,Unknown,Undetermined,,0,,
20180807,,,A15,chi1269y,Unknown,Undetermined,,0,,
20180807,A16,A16,A16,,,,,,,
20180807,A17,A17,A17,,,,,,,
20180807,A18,A18,A18,,,,,,,
20180807,A19,A19,A19,,,,,,,
20180807,A20,A20,A20,,,,,,,
20180807,A21,A21,A21,,,,,,,
20180807,A22,A22,A22,,,,,,,
20180807,A23,A23,A23,,,,,,,
20180807,A24,A24,A24,,,,,,,
20180807,B1,B1,B1,ch1269x,Unknown,Undetermined,,0,,
20180807,,,B1,chi1269y,Standard,26.880285,,0.0232,,
20180807,B2,B2,B2,ch1269x,Unknown,Undetermined,,0,,
20180807,,,B2,chi1269y,Standard,26.99595,,0.0232,,
20180807,B3,B3,B3,ch1269x,Unknown,Undetermined,,0,,
20180807,,,B3,chi1269y,Standard,26.82823,,0.0232,,
20180807,B4,B4,B4,ch1269x,Standard,23.144056,,0.108,,
20180807,,,B4,chi1269y,Unknown,Undetermined,,0,,
20180807,B5,B5,B5,ch1269x,Standard,23.161728,,0.108,,
20180807,,,B5,chi1269y,Unknown,Undetermined,,0,,
20180807,B6,B6,B6,ch1269x,Standard,23.004557,,0.108,,
20180807,,,B6,chi1269y,Unknown,Undetermined,,0,,
20180807,B7,B7,B7,ch1269x,Unknown,34.556915,,4.07E-05,,
20180807,,,B7,chi1269y,Unknown,Undetermined,,0,,
20180807,B8,B8,B8,ch1269x,Unknown,Undetermined,,0,,
20180807,,,B8,chi1269y,Unknown,Undetermined,,0,,
20180807,B9,B9,B9,ch1269x,Unknown,Undetermined,,0,,
20180807,,,B9,chi1269y,Unknown,Undetermined,,0,,
20180807,B10,B10,B10,ch1269x,Unknown,33.482235,,8.51E-05,,
20180807,,,B10,chi1269y,Unknown,34.29638,,1.10E-04,,
